series_id        	seasonal	owner_code	industry_code	occupation_code	subcell_code	area_code	datatype_code	estimate_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
CMU213S000000121D	U	2	S00000	000000	06	99999	D	13	Private Industry Insurance plans for Service providing industry establishments with 100-499 workers; Cost per hour worked	E	2004	Q01	2021	Q01
CMU213S000000121P	U	2	S00000	000000	06	99999	P	13	Private Industry Insurance plans for Service providing industry establishments with 100-499 workers; Percent of total compensation	E	2004	Q01	2021	Q01
CMU213S000000122D	U	2	S00000	000000	07	99999	D	13	Private Industry Insurance plans for Service providing industry establishments with 500 or more workers; Cost per hour worked	E	2004	Q01	2021	Q01
CMU213S000000122P	U	2	S00000	000000	07	99999	P	13	Private Industry Insurance plans for Service providing industry establishments with 500 or more workers; Percent of total compensation	E	2004	Q01	2021	Q01
CMU213S000000510D	U	2	S00000	000000	23	99999	D	13	Private Industry Insurance plans for Union workers in service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU213S000000510P	U	2	S00000	000000	23	99999	P	13	Private Industry Insurance plans for Union workers in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU213S000000520D	U	2	S00000	000000	24	99999	D	13	Private Industry Insurance plans for Nonunion workers in service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU213S000000520P	U	2	S00000	000000	24	99999	P	13	Private Industry Insurance plans for Nonunion workers in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU213S000000610D	U	2	S00000	000000	25	99999	D	13	Private Industry Insurance plans for Full-time workers in service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU213S000000610P	U	2	S00000	000000	25	99999	P	13	Private Industry Insurance plans for Full-time workers in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU213S000000620D	U	2	S00000	000000	26	99999	D	13	Private Industry Insurance plans for Part-time workers in service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU213S000000620P	U	2	S00000	000000	26	99999	P	13	Private Industry Insurance plans for Part-time workers in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU213S000100000D	U	2	S00000	112900	00	99999	D	13	Private Industry Insurance plans for Management, professional, and related occupations in service providing industries; Cost per hour worked	E,3	2004	Q01	2021	Q01
CMU213S000100000P	U	2	S00000	112900	00	99999	P	13	Private Industry Insurance plans for Management, professional, and related occupations in service providing industries; Percent of total compensation	E,3	2004	Q01	2021	Q01
CMU213S000110000D	U	2	S00000	111300	00	99999	D	13	Insurance cost per employee hour worked for private service providing industry workers in management, business, and financial occupations		2006	Q04	2021	Q01
CMU213S000110000P	U	2	S00000	111300	00	99999	P	13	Insurance as a percent of total compensation for private service providing industry workers in management, business, and financial occupations		2006	Q04	2021	Q01
CMU213S000120000D	U	2	S00000	152900	00	99999	D	13	Insurance cost per employee hour worked for private service providing industry workers in professional and related occupations		2006	Q04	2021	Q01
CMU213S000120000P	U	2	S00000	152900	00	99999	P	13	Insurance as a percent of total compensation for private service providing industry workers in professional and related occupations		2006	Q04	2021	Q01
CMU213S000200000D	U	2	S00000	414300	00	99999	D	13	Private Industry Insurance plans for Sales and office occupations in service providing industries; Cost per hour worked		2004	Q01	2021	Q01
CMU213S000200000P	U	2	S00000	414300	00	99999	P	13	Private Industry Insurance plans for Sales and office occupations in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU213S000210000D	U	2	S00000	410000	00	99999	D	13	Insurance cost per employee hour worked for private service providing industry workers in sales and related occupations		2006	Q04	2021	Q01
CMU213S000210000P	U	2	S00000	410000	00	99999	P	13	Insurance as a percent of total compensation for private service providing industry workers in sales and related occupations		2006	Q04	2021	Q01
CMU213S000220000D	U	2	S00000	430000	00	99999	D	13	Insurance cost per employee hour worked for private service providing industry workers in office and administrative support occupations		2006	Q04	2021	Q01
CMU213S000220000P	U	2	S00000	430000	00	99999	P	13	Insurance as a percent of total compensation for private service providing industry workers in office and administrative support occupations		2006	Q04	2021	Q01
CMU213S000300000D	U	2	S00000	313900	00	99999	D	13	Private Industry Insurance plans for Service occupations in service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU213S000300000P	U	2	S00000	313900	00	99999	P	13	Private Industry Insurance plans for Service occupations in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU213S000400000D	U	2	S00000	454900	00	99999	D	13	Private Industry Insurance plans for Natural resources, construction, and maintenance occupations in service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU213S000400000P	U	2	S00000	454900	00	99999	P	13	Private Industry Insurance plans for Natural resources, construction, and maintenance occupations in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU213S000430000D	U	2	S00000	490000	00	99999	D	13	Insurance cost per employee hour worked for private service providing industry workers in installation, maintenance, and repair occupations		2006	Q04	2021	Q01
CMU213S000430000P	U	2	S00000	490000	00	99999	P	13	Insurance as a percent of total compensation for private service providing industry workers in installation, maintenance, and repair occupations		2006	Q04	2021	Q01
CMU213S000500000D	U	2	S00000	515300	00	99999	D	13	Private Industry Insurance plans for Production, transportation, and material moving occupations in service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU213S000500000P	U	2	S00000	515300	00	99999	P	13	Private Industry Insurance plans for Production, transportation, and material moving occupations in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU213S000510000D	U	2	S00000	510000	00	99999	D	13	Insurance cost per employee hour worked for private service providing industry workers in production occupations		2006	Q04	2021	Q01
CMU213S000510000P	U	2	S00000	510000	00	99999	P	13	Insurance as a percent of total compensation for private service providing industry workers in production occupations		2006	Q04	2021	Q01
CMU213S000520000D	U	2	S00000	530000	00	99999	D	13	Insurance cost per employee hour worked for private service providing industry workers in transportation and material moving occupations		2006	Q04	2021	Q01
CMU213S000520000P	U	2	S00000	530000	00	99999	P	13	Insurance as a percent of total compensation for private service providing industry workers in transportation and material moving occupations		2006	Q04	2021	Q01
CMU2140000000000D	U	2	000000	000000	00	99999	D	14	Private Industry Life for All occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU2140000000000P	U	2	000000	000000	00	99999	P	14	Private Industry Life for All occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU2140000000110D	U	2	000000	000000	01	99999	D	14	Private Industry Life for Establishments with 1-99 workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2140000000110P	U	2	000000	000000	01	99999	P	14	Private Industry Life for Establishments with 1-99 workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2140000000111D	U	2	000000	000000	02	99999	D	14	Private Industry Life for Establishments with 1-49 workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2140000000111P	U	2	000000	000000	02	99999	P	14	Private Industry Life for Establishments with 1-49 workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2140000000112D	U	2	000000	000000	04	99999	D	14	Private Industry Life for Establishments with 50-99 workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2140000000112P	U	2	000000	000000	04	99999	P	14	Private Industry Life for Establishments with 50-99 workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2140000000120D	U	2	000000	000000	05	99999	D	14	Private Industry Life for Establishments with 100 or more workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2140000000120P	U	2	000000	000000	05	99999	P	14	Private Industry Life for Establishments with 100 or more workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2140000000121D	U	2	000000	000000	06	99999	D	14	Private Industry Life for Establishments with 100-499 workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2140000000121P	U	2	000000	000000	06	99999	P	14	Private Industry Life for Establishments with 100-499 workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2140000000122D	U	2	000000	000000	07	99999	D	14	Private Industry Life for Establishments with 500 or more workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2140000000122P	U	2	000000	000000	07	99999	P	14	Private Industry Life for Establishments with 500 or more workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2140000000210D	U	2	000000	000000	00	98100	D	14	Private Industry Life for Northeast Region; Cost per hour worked		2004	Q01	2021	Q01
CMU2140000000210P	U	2	000000	000000	00	98100	P	14	Private Industry Life for Northeast Region; Percent of total compensation		2004	Q01	2021	Q01
CMU2140000000211D	U	2	000000	000000	00	99100	D	14	Private Industry Life for New England; Cost per hour worked		2004	Q01	2021	Q01
CMU2140000000211P	U	2	000000	000000	00	99100	P	14	Private Industry Life for New England; Percent of total compensation		2004	Q01	2021	Q01
CMU2140000000212D	U	2	000000	000000	00	99120	D	14	Private Industry Life for Middle Atlantic; Cost per hour worked		2004	Q01	2021	Q01
CMU2140000000212P	U	2	000000	000000	00	99120	P	14	Private Industry Life for Middle Atlantic; Percent of total compensation		2004	Q01	2021	Q01
CMU2140000000220D	U	2	000000	000000	00	98200	D	14	Private Industry Life for South Region; Cost per hour worked		2004	Q01	2021	Q01
CMU2140000000220P	U	2	000000	000000	00	98200	P	14	Private Industry Life for South Region; Percent of total compensation		2004	Q01	2021	Q01
CMU2140000000225D	U	2	000000	000000	00	99140	D	14	Private Industry Life for South Atlantic; Cost per hour worked	K	2004	Q01	2021	Q01
